InvoiceNo,TotalAmount,TotalQuantity,InvoiceDate,CustomerID,Country
537227,922.4000000000001,700,2010-12-06 08:42:00,17677.0,United Kingdom
537228,25.200000000000003,12,2010-12-06 08:43:00,17677.0,United Kingdom
537229,17.4,12,2010-12-06 08:44:00,17677.0,United Kingdom
537231,308.8,112,2010-12-06 09:21:00,13652.0,United Kingdom
537233,353.0,148,2010-12-06 09:37:00,17428.0,United Kingdom
537235,2567.6400000000003,1464,2010-12-06 09:45:00,17381.0,United Kingdom
537236,375.69000000000005,91,2010-12-06 09:52:00,16858.0,United Kingdom
537238,164.2,88,2010-12-06 10:03:00,16161.0,United Kingdom
537239,210.19,67,2010-12-06 10:05:00,18219.0,United Kingdom
537241,364.92,172,2010-12-06 10:18:00,14293.0,United Kingdom
537242,412.22,282,2010-12-06 10:19:00,14748.0,United Kingdom
537243,50.400000000000006,24,2010-12-06 10:19:00,16638.0,United Kingdom
537244,300.66,349,2010-12-06 10:20:00,17674.0,United Kingdom
537245,58.2,48,2010-12-06 10:24:00,14748.0,United Kingdom
537246,129.4,53,2010-12-06 10:27:00,12808.0,Portugal
537247,223.68,192,2010-12-06 10:34:00,13094.0,United Kingdom
537248,56.25,39,2010-12-06 10:36:00,15899.0,United Kingdom
537249,33.0,20,2010-12-06 10:38:00,16955.0,United Kingdom
537250,196.44,89,2010-12-06 10:43:00,12708.0,Germany
537254,377.64,207,2010-12-06 11:01:00,15898.0,United Kingdom
537255,303.5,163,2010-12-06 11:03:00,14443.0,United Kingdom
537256,2263.8,796,2010-12-06 11:06:00,16210.0,United Kingdom
537257,142.5,58,2010-12-06 11:10:00,17691.0,United Kingdom
537258,142.25,92,2010-12-06 11:16:00,17227.0,United Kingdom
537262,585.41,256,2010-12-06 11:26:00,15039.0,United Kingdom
537265,214.07999999999998,175,2010-12-06 11:26:00,15919.0,United Kingdom
537298,153.5,54,2010-12-06 11:37:00,13497.0,United Kingdom
537301,102.66,72,2010-12-06 11:38:00,15860.0,United Kingdom
537312,311.24,254,2010-12-06 11:42:00,14189.0,United Kingdom
537313,123.15,21,2010-12-06 11:42:00,15304.0,United Kingdom
537332,322.8,120,2010-12-06 11:58:00,14344.0,United Kingdom
537334,430.73,146,2010-12-06 12:06:00,16719.0,United Kingdom
537335,98.7,32,2010-12-06 12:15:00,15048.0,United Kingdom
537346,673.37,503,2010-12-06 12:21:00,15301.0,United Kingdom
537350,419.06,350,2010-12-06 12:23:00,14708.0,United Kingdom
537351,112.08,94,2010-12-06 12:23:00,16898.0,United Kingdom
537354,133.07,85,2010-12-06 12:23:00,12748.0,United Kingdom
537359,184.10000000000002,72,2010-12-06 12:30:00,14825.0,United Kingdom
537360,76.32000000000001,72,2010-12-06 12:31:00,18113.0,United Kingdom
537362,390.97,529,2010-12-06 12:34:00,17596.0,United Kingdom
537365,449.95000000000005,201,2010-12-06 12:38:00,15078.0,United Kingdom
537366,308.05,106,2010-12-06 12:39:00,14085.0,United Kingdom
537367,25.200000000000003,12,2010-12-06 12:39:00,15078.0,United Kingdom
537368,377.5,135,2010-12-06 12:40:00,14911.0,EIRE
537369,226.45000000000002,93,2010-12-06 12:41:00,17860.0,United Kingdom
537370,379.7,168,2010-12-06 12:44:00,13155.0,United Kingdom
537371,185.97,119,2010-12-06 12:47:00,15028.0,United Kingdom
537372,198.35,73,2010-12-06 12:52:00,16919.0,United Kingdom
537374,367.95,256,2010-12-06 12:55:00,17259.0,United Kingdom
537375,358.82,223,2010-12-06 12:55:00,17019.0,United Kingdom
537376,480.68,278,2010-12-06 12:59:00,16722.0,United Kingdom
537377,270.52,116,2010-12-06 13:01:00,15882.0,United Kingdom
537378,784.15,476,2010-12-06 13:06:00,14911.0,EIRE
537380,100.80000000000001,48,2010-12-06 13:12:00,15882.0,United Kingdom
537381,511.56,372,2010-12-06 13:13:00,14667.0,United Kingdom
537382,370.42,192,2010-12-06 13:13:00,16710.0,United Kingdom
537384,122.7,56,2010-12-06 13:21:00,15984.0,United Kingdom
537385,125.10000000000001,37,2010-12-06 13:22:00,14487.0,United Kingdom
537386,20.85,3,2010-12-06 13:32:00,14911.0,EIRE
537387,222.18,84,2010-12-06 13:34:00,13468.0,United Kingdom
537388,391.5,210,2010-12-06 13:35:00,17682.0,United Kingdom
537389,149.0,60,2010-12-06 13:41:00,17757.0,United Kingdom
537390,123.24,40,2010-12-06 13:47:00,16658.0,United Kingdom
537391,554.66,257,2010-12-06 13:53:00,16550.0,United Kingdom
537392,166.15,80,2010-12-06 13:58:00,17068.0,United Kingdom
537393,2415.04,972,2010-12-06 13:59:00,13089.0,United Kingdom
537394,81.17999999999999,54,2010-12-06 14:00:00,13089.0,United Kingdom
537395,143.12,75,2010-12-06 14:05:00,15356.0,United Kingdom
537396,292.84000000000003,64,2010-12-06 14:08:00,17223.0,United Kingdom
537397,244.20000000000002,164,2010-12-06 14:19:00,16817.0,United Kingdom
537399,402.36,174,2010-12-06 14:31:00,13030.0,United Kingdom
537400,422.81,261,2010-12-06 14:36:00,17191.0,United Kingdom
537403,30.45,21,2010-12-06 14:43:00,17191.0,United Kingdom
537404,56.85,38,2010-12-06 14:46:00,17191.0,United Kingdom
537405,406.69,132,2010-12-06 14:51:00,17841.0,United Kingdom
537407,192.7,34,2010-12-06 14:55:00,15502.0,United Kingdom
537409,406.16,247,2010-12-06 15:00:00,15194.0,United Kingdom
537410,151.20000000000002,72,2010-12-06 15:03:00,14409.0,United Kingdom
537412,177.60000000000002,96,2010-12-06 15:06:00,14409.0,United Kingdom
537415,227.4,63,2010-12-06 15:09:00,16654.0,United Kingdom
537418,135.01,65,2010-12-06 15:13:00,17884.0,United Kingdom
537419,510.95,209,2010-12-06 15:14:00,13495.0,United Kingdom
537420,335.3,184,2010-12-06 15:18:00,17519.0,United Kingdom
537421,287.54,129,2010-12-06 15:25:00,17218.0,United Kingdom
537422,193.29999999999998,127,2010-12-06 15:27:00,17812.0,United Kingdom
537423,166.0,104,2010-12-06 15:34:00,14215.0,United Kingdom
537424,92.55000000000001,57,2010-12-06 15:35:00,15602.0,United Kingdom
537428,450.92,210,2010-12-06 15:38:00,17320.0,United Kingdom
537429,82.12,119,2010-12-06 15:54:00,12748.0,United Kingdom
537433,417.62,146,2010-12-06 16:36:00,12913.0,United Kingdom
537435,221.5,82,2010-12-06 16:58:00,17920.0,United Kingdom
537440,214.32,67,2010-12-06 17:16:00,17869.0,United Kingdom
537441,536.0500000000001,255,2010-12-06 17:26:00,13564.0,United Kingdom
537446,569.03,201,2010-12-07 09:13:00,18055.0,United Kingdom
537447,151.3,54,2010-12-07 09:21:00,13963.0,United Kingdom
537448,39.599999999999994,6,2010-12-07 09:23:00,17450.0,United Kingdom
537456,1989.2399999999998,780,2010-12-07 09:43:00,17450.0,United Kingdom
537457,1644.94,914,2010-12-07 09:51:00,17511.0,United Kingdom
537458,293.45000000000005,101,2010-12-07 09:55:00,17091.0,United Kingdom
537459,178.4,112,2010-12-07 09:57:00,17470.0,United Kingdom
537460,326.4,128,2010-12-07 10:04:00,17616.0,United Kingdom
537461,510.0,120,2010-12-07 10:06:00,15649.0,United Kingdom
537462,172.65,89,2010-12-07 10:06:00,17228.0,United Kingdom
537463,1033.52,585,2010-12-07 10:08:00,12681.0,France
537464,618.07,234,2010-12-07 10:14:00,14907.0,United Kingdom
537465,454.6,218,2010-12-07 10:32:00,17735.0,United Kingdom
537467,118.25,51,2010-12-07 10:36:00,16059.0,United Kingdom
537468,415.46000000000004,167,2010-12-07 10:36:00,12567.0,France
537469,102.0,24,2010-12-07 10:43:00,17720.0,United Kingdom
537470,111.25,21,2010-12-07 10:47:00,15018.0,United Kingdom
537471,17.85,3,2010-12-07 10:51:00,14344.0,United Kingdom
537472,111.54,126,2010-12-07 11:11:00,12971.0,United Kingdom
537476,957.5,550,2010-12-07 11:26:00,15838.0,United Kingdom
537484,1830.02,680,2010-12-07 11:30:00,14733.0,United Kingdom
537489,511.79999999999995,396,2010-12-07 11:33:00,17017.0,United Kingdom
537509,532.8000000000001,288,2010-12-07 11:41:00,13756.0,United Kingdom
537523,159.55,61,2010-12-07 11:45:00,14176.0,United Kingdom
537538,311.65,131,2010-12-07 11:49:00,15353.0,United Kingdom
537567,180.7,124,2010-12-07 11:59:00,18119.0,United Kingdom
537592,327.40000000000003,268,2010-12-07 12:18:00,17491.0,United Kingdom
537593,571.0,300,2010-12-07 12:21:00,14282.0,United Kingdom
537594,596.8,155,2010-12-07 12:28:00,12647.0,Germany
537595,109.82000000000001,43,2010-12-07 12:29:00,13569.0,United Kingdom
537598,319.0,80,2010-12-07 12:37:00,14135.0,United Kingdom
537599,19.9,2,2010-12-07 12:37:00,17954.0,United Kingdom
537601,108.78,62,2010-12-07 12:43:00,17287.0,United Kingdom
537603,373.49,213,2010-12-07 12:49:00,14673.0,United Kingdom
537604,1381.92,516,2010-12-07 13:01:00,13488.0,United Kingdom
537605,166.74,52,2010-12-07 13:13:00,16221.0,United Kingdom
537606,631.65,279,2010-12-07 13:16:00,15002.0,United Kingdom
537607,156.19,74,2010-12-07 13:18:00,15965.0,United Kingdom
537608,444.42,235,2010-12-07 13:20:00,15024.0,United Kingdom
537609,617.12,236,2010-12-07 13:22:00,17675.0,United Kingdom
537612,322.3,122,2010-12-07 13:28:00,13769.0,United Kingdom
537614,322.8,137,2010-12-07 13:29:00,16904.0,United Kingdom
537615,139.0,20,2010-12-07 13:30:00,15898.0,United Kingdom
537616,15.9,2,2010-12-07 13:30:00,16904.0,United Kingdom
537617,177.26,76,2010-12-07 13:45:00,16086.0,United Kingdom
537618,2022.16,956,2010-12-07 13:50:00,15061.0,United Kingdom
537619,230.39999999999998,136,2010-12-07 13:53:00,13786.0,United Kingdom
537620,97.8,54,2010-12-07 14:00:00,13880.0,United Kingdom
537622,165.94,114,2010-12-07 14:30:00,13173.0,United Kingdom
537623,383.93,199,2010-12-07 14:31:00,15858.0,United Kingdom
537624,295.11,146,2010-12-07 14:41:00,12748.0,United Kingdom
537625,87.5,36,2010-12-07 14:57:00,15180.0,United Kingdom
537626,711.79,319,2010-12-07 14:57:00,12347.0,Iceland
537627,713.88,476,2010-12-07 14:58:00,14739.0,United Kingdom
537628,378.75,189,2010-12-07 15:02:00,16293.0,United Kingdom
537629,356.87,191,2010-12-07 15:03:00,17419.0,United Kingdom
537631,17.4,12,2010-12-07 15:04:00,17419.0,United Kingdom
537634,231.9,62,2010-12-07 15:15:00,16775.0,United Kingdom
537635,68.1,30,2010-12-07 15:18:00,16306.0,United Kingdom
537636,172.0,32,2010-12-07 15:20:00,16950.0,United Kingdom
537646,384.3,124,2010-12-07 15:39:00,17591.0,United Kingdom
537648,402.61,271,2010-12-07 15:48:00,12839.0,United Kingdom
537649,112.6,36,2010-12-07 15:48:00,13807.0,United Kingdom
537650,289.35,124,2010-12-07 15:48:00,16125.0,United Kingdom
537653,247.33,80,2010-12-07 15:54:00,17897.0,United Kingdom
537655,111.15,57,2010-12-07 16:20:00,15081.0,United Kingdom
537657,9639.12,2790,2010-12-07 16:42:00,18102.0,United Kingdom
537658,395.76,120,2010-12-07 16:43:00,18102.0,United Kingdom
537659,15885.49,3689,2010-12-07 16:43:00,18102.0,United Kingdom
537664,46.8,24,2010-12-07 17:05:00,15024.0,United Kingdom
537665,139.86,101,2010-12-07 17:19:00,16365.0,United Kingdom
537667,326.4,128,2010-12-08 08:12:00,17870.0,United Kingdom
537668,48.800000000000004,20,2010-12-08 08:43:00,14821.0,United Kingdom
537669,164.25,105,2010-12-08 08:58:00,16863.0,United Kingdom
537670,514.39,151,2010-12-08 09:07:00,13078.0,United Kingdom
537671,328.45,145,2010-12-08 09:20:00,13267.0,United Kingdom
537672,328.01,182,2010-12-08 09:30:00,13050.0,United Kingdom
537673,522.7,139,2010-12-08 09:49:00,12709.0,Germany
537674,319.18,250,2010-12-08 09:51:00,15628.0,United Kingdom
537676,258.9,214,2010-12-08 09:53:00,12386.0,Australia
537678,356.91,133,2010-12-08 09:56:00,16779.0,United Kingdom
537680,253.24,173,2010-12-08 10:11:00,13599.0,United Kingdom
537681,304.2,175,2010-12-08 10:11:00,13329.0,United Kingdom
537682,99.6,72,2010-12-08 10:13:00,13599.0,United Kingdom
537683,365.4,240,2010-12-08 10:14:00,12921.0,United Kingdom
537685,204.87,171,2010-12-08 10:21:00,18077.0,United Kingdom
537686,225.0,148,2010-12-08 10:21:00,14744.0,United Kingdom
537688,702.1,270,2010-12-08 10:35:00,17406.0,United Kingdom
537689,301.52,288,2010-12-08 10:36:00,15750.0,United Kingdom
537690,329.36,220,2010-12-08 10:38:00,13983.0,United Kingdom
537691,310.57,163,2010-12-08 10:39:00,13842.0,United Kingdom
537692,671.21,434,2010-12-08 10:40:00,14796.0,United Kingdom
537693,173.55,121,2010-12-08 10:45:00,12441.0,France
537694,158.25,63,2010-12-08 10:46:00,14901.0,United Kingdom
537698,468.68,452,2010-12-08 10:51:00,13199.0,United Kingdom
537700,309.0,68,2010-12-08 10:51:00,18229.0,United Kingdom
537707,303.86,176,2010-12-08 10:53:00,14032.0,United Kingdom
537738,287.08,144,2010-12-08 11:02:00,17706.0,United Kingdom
537743,151.95,65,2010-12-08 11:02:00,17706.0,United Kingdom
537751,38.8,16,2010-12-08 11:04:00,17706.0,United Kingdom
537754,157.6,53,2010-12-08 11:16:00,16081.0,United Kingdom
537755,411.44,198,2010-12-08 11:31:00,16525.0,United Kingdom
537757,314.1,86,2010-12-08 11:38:00,17975.0,United Kingdom
537758,105.72,118,2010-12-08 11:41:00,16122.0,United Kingdom
537759,203.64000000000001,108,2010-12-08 11:42:00,13126.0,United Kingdom
537760,307.82000000000005,106,2010-12-08 11:42:00,15973.0,United Kingdom
537761,19.799999999999997,12,2010-12-08 11:43:00,13126.0,United Kingdom
537762,569.4,275,2010-12-08 12:01:00,16558.0,United Kingdom
537764,145.93,62,2010-12-08 12:06:00,16893.0,United Kingdom
537765,215.88,81,2010-12-08 12:08:00,14606.0,United Kingdom
537766,651.6,288,2010-12-08 12:08:00,17677.0,United Kingdom
537767,350.4,32,2010-12-08 12:09:00,15100.0,United Kingdom
537768,39.0,20,2010-12-08 12:11:00,15750.0,United Kingdom
537769,198.09,90,2010-12-08 12:17:00,15021.0,United Kingdom
537770,295.66,176,2010-12-08 12:24:00,15529.0,United Kingdom
537771,450.92,204,2010-12-08 12:29:00,15498.0,United Kingdom
537772,287.91,157,2010-12-08 12:35:00,18043.0,United Kingdom
537773,363.02,138,2010-12-08 12:36:00,16016.0,United Kingdom
537774,281.0,196,2010-12-08 12:40:00,14060.0,United Kingdom
537775,910.14,525,2010-12-08 12:41:00,17722.0,United Kingdom
537780,127.05000000000001,51,2010-12-08 12:45:00,17324.0,United Kingdom
537781,416.61,246,2010-12-08 12:46:00,17341.0,United Kingdom
537789,623.4200000000001,214,2010-12-08 12:49:00,14051.0,United Kingdom
537791,147.39999999999998,12,2010-12-08 12:51:00,16233.0,United Kingdom
537792,147.20000000000002,67,2010-12-08 12:56:00,16385.0,United Kingdom
537793,2746.75,1655,2010-12-08 12:57:00,15032.0,United Kingdom
537794,414.43,189,2010-12-08 13:01:00,16713.0,United Kingdom
537795,312.90000000000003,92,2010-12-08 13:03:00,17213.0,United Kingdom
537796,405.16,248,2010-12-08 13:03:00,18061.0,United Kingdom
537799,142.95,55,2010-12-08 13:07:00,15916.0,United Kingdom
537800,69.78999999999999,75,2010-12-08 13:08:00,12748.0,United Kingdom
537801,403.25,43,2010-12-08 13:08:00,15221.0,United Kingdom
537802,692.94,190,2010-12-08 13:11:00,13455.0,United Kingdom
537803,89.5,10,2010-12-08 13:14:00,15916.0,United Kingdom
537804,130.64,116,2010-12-08 13:17:00,12748.0,United Kingdom
537806,372.96999999999997,105,2010-12-08 13:21:00,13113.0,United Kingdom
537808,251.09,145,2010-12-08 13:23:00,15311.0,United Kingdom
537809,118.3,26,2010-12-08 13:28:00,14217.0,United Kingdom
537810,23.85,3,2010-12-08 13:30:00,15032.0,United Kingdom
537811,268.86,74,2010-12-08 13:30:00,17262.0,United Kingdom
537813,376.30000000000007,116,2010-12-08 13:38:00,18259.0,United Kingdom
537815,300.7,158,2010-12-08 13:49:00,17676.0,United Kingdom
537816,129.75,29,2010-12-08 13:51:00,16679.0,United Kingdom
537817,168.6,76,2010-12-08 13:53:00,18269.0,United Kingdom
537818,1149.29,424,2010-12-08 13:53:00,12766.0,Portugal
537819,397.6,286,2010-12-08 13:55:00,15298.0,United Kingdom
537822,566.95,365,2010-12-08 14:22:00,13523.0,United Kingdom
537825,222.5,118,2010-12-08 14:36:00,15005.0,United Kingdom
537826,272.34000000000003,104,2010-12-08 14:38:00,15581.0,United Kingdom
537827,63.0,30,2010-12-08 14:43:00,15332.0,Lithuania
537828,478.89,331,2010-12-08 14:43:00,15680.0,United Kingdom
537829,525.8,260,2010-12-08 14:46:00,15498.0,United Kingdom
537830,197.8,67,2010-12-08 14:46:00,13649.0,United Kingdom
537831,106.77000000000001,39,2010-12-08 14:50:00,17894.0,United Kingdom
537833,590.0,200,2010-12-08 14:53:00,13270.0,United Kingdom
537836,103.67999999999999,144,2010-12-08 14:58:00,14866.0,United Kingdom
537837,313.72,303,2010-12-08 14:59:00,13077.0,United Kingdom
537840,305.45,103,2010-12-08 15:03:00,13531.0,United Kingdom
537841,320.0,1000,2010-12-08 15:10:00,13848.0,United Kingdom
537842,158.26,74,2010-12-08 15:12:00,13140.0,United Kingdom
537843,171.15,59,2010-12-08 15:16:00,15713.0,United Kingdom
537844,190.34,94,2010-12-08 15:17:00,17999.0,United Kingdom
537845,71.4,12,2010-12-08 15:23:00,17690.0,United Kingdom
537846,201.60000000000002,130,2010-12-08 15:25:00,15347.0,United Kingdom
537847,180.4,64,2010-12-08 15:33:00,14766.0,United Kingdom
537848,180.0,144,2010-12-08 15:35:00,13777.0,United Kingdom
537849,75.0,60,2010-12-08 15:35:00,13777.0,United Kingdom
537850,318.84,316,2010-12-08 15:38:00,16722.0,United Kingdom
537851,356.4,264,2010-12-08 15:39:00,13758.0,United Kingdom
537852,2671.27,1665,2010-12-08 15:56:00,17340.0,United Kingdom
537854,154.8,120,2010-12-08 15:58:00,13984.0,United Kingdom
537855,263.25,95,2010-12-08 15:59:00,15996.0,United Kingdom
537859,670.55,96,2010-12-08 16:11:00,14030.0,United Kingdom
537861,120.65,47,2010-12-08 16:18:00,16596.0,United Kingdom
537862,111.53,71,2010-12-08 16:21:00,12971.0,United Kingdom
537863,5.95,1,2010-12-08 16:29:00,14030.0,United Kingdom
537864,336.94,238,2010-12-08 16:34:00,16700.0,United Kingdom
537865,237.95,125,2010-12-08 16:34:00,16011.0,United Kingdom
537866,676.1,274,2010-12-08 16:45:00,17655.0,United Kingdom
537867,307.25,75,2010-12-08 16:48:00,16717.0,United Kingdom
537868,1867.98,1730,2010-12-08 16:49:00,12433.0,Norway
537871,167.09,123,2010-12-08 17:20:00,12748.0,United Kingdom
537879,213.3,56,2010-12-09 08:34:00,14243.0,United Kingdom
537880,365.8,172,2010-12-09 09:14:00,12963.0,United Kingdom
537881,956.5,238,2010-12-09 09:23:00,15513.0,United Kingdom
537882,141.95,45,2010-12-09 09:25:00,15079.0,United Kingdom
537883,63.0,60,2010-12-09 09:27:00,14437.0,United Kingdom
537884,525.93,111,2010-12-09 09:30:00,15694.0,United Kingdom
537885,258.75,69,2010-12-09 09:34:00,12942.0,United Kingdom
537886,209.3,110,2010-12-09 09:49:00,15660.0,United Kingdom
537887,1485.72,532,2010-12-09 10:00:00,18092.0,United Kingdom
537888,524.35,440,2010-12-09 10:04:00,15358.0,United Kingdom
537889,670.48,260,2010-12-09 10:04:00,13319.0,United Kingdom
537890,100.19999999999999,36,2010-12-09 10:04:00,15358.0,United Kingdom
537891,88.8,36,2010-12-09 10:05:00,13319.0,United Kingdom
537892,159.38,85,2010-12-09 10:13:00,12481.0,Germany
537894,464.61,227,2010-12-09 10:16:00,12621.0,Germany
537895,429.24,92,2010-12-09 10:30:00,14299.0,United Kingdom
537896,258.95,157,2010-12-09 10:33:00,18071.0,United Kingdom
537897,213.88,107,2010-12-09 10:37:00,12683.0,France
537898,364.4,87,2010-12-09 10:42:00,17377.0,United Kingdom
537899,3794.3999999999996,1488,2010-12-09 10:44:00,12755.0,Japan
537900,382.66,231,2010-12-09 10:45:00,15983.0,United Kingdom
537901,309.4,68,2010-12-09 10:48:00,13854.0,United Kingdom
537915,254.03,118,2010-12-09 10:55:00,12797.0,Portugal
537955,364.2,85,2010-12-09 11:28:00,16782.0,United Kingdom
537963,308.28000000000003,149,2010-12-09 11:30:00,13369.0,United Kingdom
537967,57.6,9,2010-12-09 11:31:00,12494.0,France
537981,1335.2,2154,2010-12-09 11:35:00,17857.0,United Kingdom
537995,295.1,84,2010-12-09 11:39:00,12712.0,Germany
538000,101.9,17,2010-12-09 11:44:00,12748.0,United Kingdom
538002,363.53,80,2010-12-09 11:48:00,14932.0,Channel Islands
538003,1281.5,454,2010-12-09 12:05:00,12429.0,Denmark
538005,832.8,120,2010-12-09 12:12:00,13090.0,United Kingdom
538006,163.2,64,2010-12-09 12:13:00,14987.0,United Kingdom
538007,174.4,92,2010-12-09 12:16:00,14355.0,United Kingdom
538008,849.2,557,2010-12-09 12:17:00,12683.0,France
538009,945.55,287,2010-12-09 12:17:00,14911.0,EIRE
538010,226.79999999999998,40,2010-12-09 12:20:00,17526.0,United Kingdom
538011,257.22,184,2010-12-09 12:24:00,14896.0,United Kingdom
538012,224.38,48,2010-12-09 12:32:00,14527.0,United Kingdom
538013,109.75,83,2010-12-09 12:37:00,17062.0,United Kingdom
538014,656.7,150,2010-12-09 12:49:00,14440.0,United Kingdom
538015,224.07,131,2010-12-09 12:49:00,13240.0,United Kingdom
538032,174.4,58,2010-12-09 12:59:00,14479.0,United Kingdom
538035,367.14,228,2010-12-09 13:03:00,16065.0,United Kingdom
538037,112.6,60,2010-12-09 13:05:00,17430.0,United Kingdom
538040,325.76,217,2010-12-09 13:08:00,16520.0,United Kingdom
538048,181.0,52,2010-12-09 13:14:00,15945.0,United Kingdom
538049,18.4,8,2010-12-09 13:21:00,12748.0,United Kingdom
538050,15.9,2,2010-12-09 13:22:00,12748.0,United Kingdom
538051,201.45,152,2010-12-09 13:24:00,18041.0,United Kingdom
538053,1571.32,675,2010-12-09 13:34:00,15856.0,United Kingdom
538056,249.65,118,2010-12-09 13:34:00,17198.0,United Kingdom
538057,316.82,210,2010-12-09 13:38:00,13102.0,United Kingdom
